player,color,moves,total_sac,file_name
Anand,Black,31,0,Kindermann-Stefan_vs_Anand-Viswanathan_1991.__.__.pgn
Anand,White,87,0,Anand-Viswanathan_vs_Krasenkow-Michal_1998.__.__.pgn
Anand,White,122,11,"Anand,-V._vs_Ivanchuk,-V._2016.12.28.pgn"
Anand,Black,107,12.5,"Radjabov,-T._vs_Anand,-V._2016.10.28.pgn"
Anand,Black,147,17,Bellon-Lopez-Juan-Manuel_vs_Anand-Viswanathan_1988.__.__.pgn
Anand,White,118,9.5,Viswanathan-Anand_vs_Gabriel-Sargissian_2017.12.29.pgn
Anand,White,55,4.5,"Anand,-V._vs_Li-Chao2_2016.12.27.pgn"
Anand,White,82,0,Anand-Viswanathan_vs_Beliavsky-Alexander-G_1998.__.__.pgn
Anand,White,85,4.5,Viswanathan-Anand_vs_Anish-Giri_2017.06.05.pgn
Anand,White,133,1,"Anand,-V._vs_Topalov,-V._2011.03.12.pgn"
Anand,White,35,4.5,Anand-Viswanathan_vs_Karpov-Anatoly_1999.__.__ (4).pgn
Anand,Black,126,24.5,"Nepomniachtchi,-I._vs_Anand,-V._2016.09.25.pgn"
Anand,Black,50,3.5,Karpov-Anatoly_vs_Anand-Viswanathan_2001.__.__.pgn
Anand,White,93,13,Anand-Viswanathan_vs_Grischuk-Alexander_2003.__.__.pgn
Anand,White,111,2.5,Anand-Viswanathan_vs_Mannion-Stephen-R_1986.08.__.pgn
Anand,Black,86,0,Fabiano-Caruana_vs_Viswanathan-Anand_2018.06.23.pgn
Anand,Black,69,16,"Gelfand,-B._vs_Anand,-V._2013.02.22.pgn"
Anand,Black,74,0,Polgar-Judit_vs_Anand-Viswanathan_1997.__.__.pgn
Anand,White,61,1,"Anand,-V._vs_Aronian,-L._2007.08.19 (1).pgn"
Anand,White,71,4,Anand-Viswanathan_vs_Ubilava-Elizbar_2001.__.__.pgn
Anand,White,88,11.5,"Anand,-V._vs_Svidler,-P._2016.10.04.pgn"
Anand,Black,75,2.5,Van-Wely-Loek_vs_Anand-Viswanathan_2004.03.23.pgn
Anand,White,41,2.5,"Anand,-V._vs_Aronian,-L._2007.09.23.pgn"
Anand,White,73,1,Viswanathan-Anand_vs_Leinier-Dominguez-Perez_2018.08.15.pgn
Anand,Black,86,10.5,Ivanchuk-Vassily_vs_Anand-Viswanathan_2001.__.__ (1).pgn
Anand,White,53,5,"Anand,-V._vs_Giri,-A._2016.06.19.pgn"
Anand,White,101,9.5,Anand-Viswanathan_vs_Gerber-Richard_1988.__.__.pgn
Anand,Black,39,7.5,Ivanchuk-Vassily_vs_Anand-Viswanathan_1995.__.__ (2).pgn
Anand,White,77,13.5,Viswanathan-Anand_vs_Wesley-So_2017.07.09 (1).pgn
Anand,White,91,3.5,Anand-Viswanathan_vs_Ivanchuk-Vassily_1992.__.__.pgn
Anand,Black,105,15.5,"Giri,-A._vs_Anand,-V._2015.06.17.pgn"
Anand,Black,112,2.5,Korchnoi-Viktor_vs_Anand-Viswanathan_1991.__.__.pgn
Anand,Black,72,0,Lutz-Christopher_vs_Anand-Viswanathan_2004.05.09.pgn
Anand,Black,124,0,Dmitry-Andreikin_vs_Viswanathan-Anand_2018.03.05.pgn
Anand,Black,48,1,Gelfand-Boris_vs_Anand-Viswanathan_2006.03.21.pgn
Anand,Black,106,14,Leko-Peter_vs_Anand-Viswanathan_2005.10.11.pgn
Anand,White,71,3.5,Anand-Viswanathan_vs_Adams-Michael_2000.__.__ (1).pgn
Anand,Black,92,6,Lautier-Joel_vs_Anand-Viswanathan_2003.__.__.pgn
Anand,White,69,14.5,Anand-Viswanathan_vs_Ogaard-Leif_1984.__.__.pgn
Anand,White,141,9.5,Anand-Viswanathan_vs_Carlsen-Magnus_2005.06.11 (1).pgn
Anand,White,54,6.5,Anand-Viswanathan_vs_Jussupow-Artur_1994.__.__ (2).pgn
Anand,White,127,4.5,Anand-Viswanathan_vs_Seirawan-Yasser_1994.__.__.pgn
Anand,Black,94,1,Polgar-Judit_vs_Anand-Viswanathan_2003.__.__ (3).pgn
Anand,Black,0,0,Ian-Nepomniachtchi_vs_Viswanathan-Anand_Tue Nov 26 2019.pgn
Anand,Black,47,3.5,Gausel-Einar_vs_Anand-Viswanathan_1992.__.__.pgn
Anand,White,121,9.5,"Anand,-V._vs_Karjakin,-Sergey_2009.03.21.pgn"
Anand,White,111,8,Anand-Viswanathan_vs_Izoria-Zviad_2005.10.29.pgn
Anand,White,85,7.5,"Anand,-V._vs_Karjakin,-Sergey_2013.06.12.pgn"
Anand,Black,122,8.5,Ivanchuk-Vassily_vs_Anand-Viswanathan_2004.03.31.pgn
Anand,White,121,7.5,"Anand,-V._vs_Aronian,-L._2014.06.18.pgn"
Anand,White,39,1,Anand-Viswanathan_vs_Ponomariov-Ruslan_2002.__.__ (2).pgn
Anand,White,22,0,Anand-Viswanathan_vs_Blatny-Pavel_1990.__.__.pgn
Anand,Black,84,2.5,Ehlvest-Jaan_vs_Anand-Viswanathan_1995.__.__.pgn
Anand,White,92,8,Anand-Viswanathan_vs_Morozevich-Alexander_2004.03.27.pgn
Anand,Black,95,8,Nunn-John-D-M_vs_Anand-Viswanathan_1995.__.__.pgn
Anand,Black,115,5.5,Shirov-Alexei_vs_Anand-Viswanathan_1989.__.__.pgn
Anand,Black,49,0,"Topalov,-V._vs_Anand,-V._2008.09.05.pgn"
Anand,Black,80,12,Frode-Olav-Olsen-Urkedal_vs_Viswanathan-Anand_2018.02.07.pgn
Anand,White,121,8,Anand-Viswanathan_vs_Leko-Peter_2001.__.__.pgn
Anand,White,45,3.5,"Anand,-V._vs_Kramnik,-V._2008.03.15.pgn"
Anand,White,77,0,"Anand,-V._vs_Carlsen,-M._2013.06.12.pgn"
Anand,White,40,2,Anand-Viswanathan_vs_Jadoul-Michel_1986.__.__.pgn
Anand,Black,97,8,Levon-Aronian_vs_Viswanathan-Anand_2017.06.29.pgn
Anand,White,70,1,Viswanathan-Anand_vs_Ding-Liren_2018.05.30.pgn
Anand,Black,101,11.5,Ivanchuk-Vassily_vs_Anand-Viswanathan_1992.__.__.pgn
Anand,Black,120,6,Kramnik-Vladimir_vs_Anand-Viswanathan_1994.__.__ (1).pgn
Anand,Black,68,2.5,Kramnik-Vladimir_vs_Anand-Viswanathan_2001.__.__ (2).pgn
Anand,White,127,11,"Anand,-V._vs_Radjabov,-T._2009.03.20.pgn"
Anand,Black,93,6,Sergey-Karjakin_vs_Viswanathan-Anand_2018.08.14.pgn
Anand,Black,49,1,Polugaevsky-Lev-A_vs_Anand-Viswanathan_1993.__.__.pgn
Anand,White,35,3.5,Anand-Viswanathan_vs_Kramnik-Vladimir_2004.05.07.pgn
Anand,Black,81,0,Leko-Peter_vs_Anand-Viswanathan_2001.__.__ (3).pgn
Anand,Black,46,3.5,Adams-Michael_vs_Anand-Viswanathan_2001.__.__.pgn
Anand,White,84,5.5,Anand-Viswanathan_vs_Computer--_1998.__.__ (4).pgn
Anand,Black,80,0,Beliavsky-Alexander-G_vs_Anand-Viswanathan_1992.__.__.pgn
Anand,White,79,9,Anand-Viswanathan_vs_Nikolic-Predrag_2000.__.__.pgn
Anand,Black,93,15,"Radjabov,-T._vs_Anand,-V._2009.02.28.pgn"
Anand,White,143,11,Anand-Viswanathan_vs_Ljubojevic-Ljubomir_1997.__.__.pgn
Anand,White,50,2,Anand-Viswanathan_vs_Kasparov-Garry_1995.__.__ (8).pgn
Anand,White,112,9.5,Anand-Viswanathan_vs_Plaskett-Jim_1988.__.__.pgn
Anand,White,75,4.5,Anand-Viswanathan_vs_Sokolov-Ivan_1989.__.__.pgn
Anand,White,60,0,"Anand,-V._vs_Kramnik,-V._2014.03.17.pgn"
Anand,Black,55,5.5,Morozevich-Alexander_vs_Anand-Viswanathan_1995.__.__.pgn
Anand,Black,88,3.5,"Akopian,-Vl_vs_Anand,-V._2015.10.13.pgn"
Anand,White,58,1,Anand-Viswanathan_vs_Kasparov-Garry_1995.__.__ (4).pgn
Anand,White,91,9.5,Anand-Viswanathan_vs_Kramnik-Vladimir_2003.__.__.pgn
Anand,Black,63,0,Rimawi-B-T_vs_Anand-Viswanathan_1990.__.__.pgn
Anand,White,37,3.5,"Anand,-V._vs_Leko,-P._2008.01.23.pgn"
Anand,White,98,2,Anand-Viswanathan_vs_Khalifman-Alexander_1997.__.__.pgn
Anand,Black,87,10,"Ivanchuk,-V._vs_Anand,-V._2009.11.05.pgn"
Anand,White,63,7.5,Anand-Viswanathan_vs_Polgar-Judit_1995.__.__.pgn
Anand,White,103,9.5,Viswanathan-Anand_vs_Fabiano-Caruana_2018.06.24.pgn
Anand,Black,50,3.5,"Gelfand,-B._vs_Anand,-V._2008.01.22.pgn"
Anand,Black,74,2,Topalov-Veselin_vs_Anand-Viswanathan_2003.__.__ (2).pgn
Anand,Black,94,12,Hamed-Ahmed_vs_Anand-Viswanathan_1984.__.__.pgn
Anand,White,90,9.5,"Anand,-V._vs_Vajda,-S._2016.01.26.pgn"
Anand,White,93,2.5,Anand-Viswanathan_vs_Krnic-Zdenko_1988.__.__.pgn
Anand,Black,156,0,Geller-Efim-P_vs_Anand-Viswanathan_1987.__.__ (1).pgn
Anand,White,107,9.5,Anand-Viswanathan_vs_Serper-Grigory_1990.__.__.pgn
Anand,Black,42,4.5,Bacrot-Etienne_vs_Anand-Viswanathan_2001.__.__.pgn
Anand,White,70,9.5,Anand-Viswanathan_vs_Dreev-Alexey_1991.__.__.pgn
Anand,White,80,9.5,Anand-Viswanathan_vs_Sahu-Sekhar-Chandra_1987.__.__.pgn
Anand,Black,84,10.5,Kramnik-Vladimir_vs_Anand-Viswanathan_2001.__.__ (4).pgn
Anand,White,90,5.5,Anand-Viswanathan_vs_Shirov-Alexei_2004.08.06.pgn
Anand,White,129,13.5,Anand-Viswanathan_vs_Adams-Michael_1997.__.__.pgn
Anand,White,71,16,Anand-Viswanathan_vs_Polgar-Judit_1996.__.__.pgn
Anand,White,35,1,Anand-Viswanathan_vs_Salov-Valery_1994.__.__.pgn
Anand,Black,56,2,Dmitry-Andreikin_vs_Viswanathan-Anand_2018.02.14.pgn
Anand,Black,102,15,"Vallejo-Pons,-F._vs_Anand,-V._2007.03.25.pgn"
Anand,White,80,6.5,Anand-Viswanathan_vs_Computer--_1998.__.__ (3).pgn
Anand,Black,89,7,Sergey-Karjakin_vs_Viswanathan-Anand_2018.03.05.pgn
Anand,Black,58,9.5,"Karjakin,-Sergey_vs_Anand,-V._2008.03.21.pgn"
Anand,White,111,3.5,Anand-Viswanathan_vs_Bareev-Evgeny_1992.__.__.pgn
Anand,Black,113,7.5,"Carlsen,-M._vs_Anand,-V._2016.06.19.pgn"
Anand,White,40,12.5,Anand-Viswanathan_vs_Topalov-Veselin_1997.__.__ (1).pgn
Anand,Black,82,3.5,"Harikrishna,-P._vs_Anand,-V._2013.01.18.pgn"
Anand,Black,64,4.5,"Karpov,-Ana_vs_Anand,-V._2009.11.02.pgn"
Anand,White,113,1,Viswanathan-Anand_vs_Fabiano-Caruana_2018.06.13.pgn
Anand,Black,76,4,Kramnik-Vladimir_vs_Anand-Viswanathan_2001.__.__ (6).pgn
Anand,White,106,14.5,Anand-Viswanathan_vs_Sokolov-Ivan_1994.__.__.pgn
Anand,White,85,4.5,Anand-Viswanathan_vs_Inkiov-Ventzislav_1986.__.__.pgn
Anand,White,49,1,Anand-Viswanathan_vs_Ivanchuk-Vassily_1998.__.__ (2).pgn
Anand,White,130,2.5,"Anand,-V._vs_Nakamura,-Hi_2011.03.19.pgn"
Anand,White,112,1,"Anand,-V._vs_Adams,-Mi_2008.01.15.pgn"
Anand,White,82,0,Anand-Viswanathan_vs_Svidler-Peter_2000.__.__.pgn
Anand,Black,80,1,Sadler-Matthew_vs_Anand-Viswanathan_1998.__.__.pgn
Anand,White,77,1,Anand-Viswanathan_vs_Kasparov-Garry_1992.__.__.pgn
Anand,White,99,5,Anand-Viswanathan_vs_Guevara-Martin_1986.__.__.pgn
Anand,White,75,10,Anand-Viswanathan_vs_Gurevich-Mikhail_1990.__.__.pgn
Anand,White,90,16.5,"Anand,-V._vs_Kasimdzhanov,-R._2007.08.17.pgn"
Anand,White,99,3.5,"Anand,-V._vs_Giri,-A._2011.01.29.pgn"
Anand,Black,70,3.5,"Carlsen,-M._vs_Anand,-V._2014.02.04.pgn"
Anand,Black,92,5.5,Touzane-Olivier_vs_Anand-Viswanathan_2001.__.__ (1).pgn
Anand,Black,66,5.5,"Aronian,-L._vs_Anand,-V._2007.08.19 (1).pgn"
Anand,Black,31,12.5,Rogers-Ian_vs_Anand-Viswanathan_1988.__.__.pgn
Anand,White,75,3.5,Anand-Viswanathan_vs_Gelfand-Boris_1999.__.__.pgn
Anand,White,98,4.5,"Anand,-V._vs_Fedorchuk,-S._2014.10.20.pgn"
Anand,White,61,1,Anand-Viswanathan_vs_Polgar-Judit_1993.__.__ (1).pgn
Anand,White,72,10,"Anand,-V._vs_Mamedyarov,-S._2008.01.13.pgn"
Anand,White,51,1,Anand-Viswanathan_vs_Venkatesh-M-R_1998.__.__.pgn
Anand,Black,96,7,Salov-Valery_vs_Anand-Viswanathan_1998.__.__.pgn
Anand,Black,139,4.5,"Caruana,-F._vs_Anand,-V._2016.06.19.pgn"
Anand,Black,43,4.5,Shneider-Aleksandr_vs_Anand-Viswanathan_2000.__.__.pgn
Anand,White,105,4.5,"Anand,-V._vs_Naiditsch,-A._2015.02.03.pgn"
Anand,Black,104,11,"Nakamura,-Hi_vs_Anand,-V._2011.03.19.pgn"
Anand,White,45,1,Anand-Viswanathan_vs_Lautier-Joel_1999.__.__.pgn
Anand,Black,83,13,"Gashimov,-V._vs_Anand,-V._2010.10.29.pgn"
Anand,White,87,4.5,Anand-Viswanathan_vs_Shirov-Alexei_2001.__.__ (1).pgn
Anand,Black,116,3.5,Shirov-Alexei_vs_Anand-Viswanathan_1997.__.__.pgn
Anand,White,187,14.5,Anand-Viswanathan_vs_Karpov-Anatoly_1991.__.__ (4).pgn
Anand,Black,43,1,Illescas-Cordoba-Miguel_vs_Anand-Viswanathan_1993.__.__.pgn
Anand,White,57,1,Viswanathan-Anand_vs_Anton-Demchenko_2017.12.26.pgn
Anand,Black,90,11.5,Piket-Jeroen_vs_Anand-Viswanathan_1992.__.__ (1).pgn
Anand,Black,51,0,Kramnik-Vladimir_vs_Anand-Viswanathan_2001.__.__ (5).pgn
Anand,Black,148,6,Smirin-Ilia_vs_Anand-Viswanathan_1994.__.__ (2).pgn
Anand,Black,132,6,Solaesa-Navalpotro-Luis_vs_Anand-Viswanathan_2006.08.05.pgn
Anand,White,102,1,Anand-Viswanathan_vs_Ljubojevic-Ljubomir_1991.__.__.pgn
Anand,White,78,3.5,"Anand,-V._vs_Carlsen,-M._2014.11.14.pgn"
Anand,White,106,7,"Anand,-V._vs_Ponkratov,-P._2015.10.10.pgn"
Anand,White,0,0,"Viswanathan-Anand_vs_Nepomniachtchi,-Ian_Mon Nov 25 2019.pgn"
Anand,White,78,5.5,Anand-Viswanathan_vs_Polgar-Judit_2003.__.__ (3).pgn
Anand,Black,81,7,"Ivanchuk,-V._vs_Anand,-V._2011.03.18.pgn"
Anand,White,51,0,"Anand,-V._vs_Morozevich,-A._2009.11.17.pgn"
Anand,White,81,7,Viswanathan-Anand_vs_Fabiano-Caruana_2018.04.05.pgn
Anand,White,131,4.5,"Anand,-V._vs_Buhmann,-R._2012.04.15.pgn"
Anand,Black,37,10,Svidler-Peter_vs_Anand-Viswanathan_2005.10.14.pgn
Anand,Black,119,7,"Aronian,-L._vs_Anand,-V._2016.06.20.pgn"
Anand,White,40,0,Viswanathan-Anand_vs_Sergey-Karjakin_2017.12.08.pgn
Anand,Black,0,0,Anish-Giri_vs_Viswanathan-Anand_Tue Nov 26 2019.pgn
Anand,Black,100,4.5,"Howell,-D._vs_Anand,-V._2010.12.09.pgn"
Anand,Black,81,11,"Giri,-A._vs_Anand,-V._2016.08.11.pgn"
Anand,White,101,6,Viswanathan-Anand_vs_Peter-Leko_2017.12.26.pgn
Anand,White,71,12,"Anand,-V._vs_Vachier-Lagrave,-M._2015.06.15.pgn"
Anand,Black,108,8,Bacrot-Etienne_vs_Anand-Viswanathan_2006.05.11.pgn
Anand,Black,83,13.5,"Leko,-P._vs_Anand,-V._2009.06.07.pgn"
Anand,Black,75,5,Arkadij-Naiditsch_vs_Viswanathan-Anand_2018.04.08.pgn
Anand,Black,107,10.5,Shirov-Alexei_vs_Anand-Viswanathan_1996.__.__.pgn
Anand,White,137,0,"Anand,-V._vs_Howell,-D._2014.12.07.pgn"
Anand,White,77,2.5,"Anand,-V._vs_Svidler,-P._2007.09.18.pgn"
Anand,White,132,5.5,Anand-Viswanathan_vs_Aronian-Levon_2006.01.15.pgn
Anand,White,57,14,"Anand,-V._vs_Topalov,-V._2007.07.08 (1).pgn"
Anand,Black,120,6,Karpov-Anatoly_vs_Anand-Viswanathan_1998.__.__ (5).pgn
Anand,White,75,6,Anand-Viswanathan_vs_Karpov-Anatoly_1993.__.__ (1).pgn
Anand,White,35,1,Anand-Viswanathan_vs_Topalov-Veselin_2006.03.30.pgn
Anand,White,96,4.5,Viswanathan-Anand_vs_Fabiano-Caruana_2018.08.13.pgn
Anand,White,120,0,Anand-Viswanathan_vs_Ponomariov-Ruslan_2003.__.__ (2).pgn
Anand,White,48,4.5,Anand-Viswanathan_vs_Ljubojevic-Ljubomir_1988.__.__.pgn
Anand,Black,59,10,"Nepomniachtchi,-I._vs_Anand,-V._2016.12.30.pgn"
Anand,White,75,0,Anand-Viswanathan_vs_Schmittdiel-Eckhard_2004.02.13.pgn
Anand,Black,82,8.5,Ostermeyer-Peter-Dr_vs_Anand-Viswanathan_1984.__.__.pgn
Anand,White,131,1,Anand-Viswanathan_vs_Portisch-Lajos_1992.__.__.pgn
Anand,Black,102,1,Fabiano-Caruana_vs_Viswanathan-Anand_2018.06.15.pgn
Anand,Black,155,11,"Gashimov,-V._vs_Anand,-V._2009.11.17.pgn"
Anand,Black,65,5,Leko-Peter_vs_Anand-Viswanathan_2001.__.__ (7).pgn
Anand,Black,64,1,Wesley-So_vs_Viswanathan-Anand_2017.07.09 (2).pgn
Anand,Black,69,0,Ravikumar-Vaidyanathan_vs_Anand-Viswanathan_1986.__.__.pgn
Anand,Black,60,6,Computer--_vs_Anand-Viswanathan_1997.__.__ (2).pgn
Anand,White,87,10,Anand-Viswanathan_vs_Nikolic-Predrag_1995.__.__.pgn
Anand,Black,116,3.5,"Vallejo-Pons,-F._vs_Anand,-V._2008.05.30 (1).pgn"
Anand,Black,81,14.5,"Shirov,-A._vs_Anand,-V._2010.10.09.pgn"
Anand,White,75,2.5,Anand-Viswanathan_vs_Topalov-Veselin_1993.__.__ (1).pgn
Anand,White,101,3.5,Anand-Viswanathan_vs_Gelfand-Boris_2006.03.21.pgn
Anand,Black,75,19.5,Chandler-Murray-G_vs_Anand-Viswanathan_1984.__.__.pgn
Anand,Black,66,9,Kamsky-Gata_vs_Anand-Viswanathan_1994.__.__ (6).pgn
Anand,White,60,4.5,Anand-Viswanathan_vs_Karpov-Anatoly_1999.__.__ (2).pgn
Anand,White,56,4.5,Anand-Viswanathan_vs_Kramnik-Vladimir_1998.__.__ (6).pgn
Anand,White,31,0,Anand-Viswanathan_vs_Khalifman-Alexander_2001.__.__.pgn
Anand,White,95,8.5,Anand-Viswanathan_vs_Adams-Michael_1997.__.__ (1).pgn
Anand,Black,98,15.5,Pigott-John-C_vs_Anand-Viswanathan_1988.__.__.pgn
Anand,Black,52,0,Karpov-Anatoly_vs_Anand-Viswanathan_1999.__.__ (5).pgn
Anand,White,87,3.5,Anand-Viswanathan_vs_Shirov-Alexei_1992.__.__.pgn
Anand,Black,36,0,Mamedyarov-Shakhriyar_vs_Anand-Viswanathan_2006.03.16.pgn
Anand,White,95,1,Anand-Viswanathan_vs_Oral-Tomas_2005.02.13.pgn
Anand,White,73,2,"Anand,-V._vs_Gashimov,-V._2009.11.16.pgn"
Anand,Black,65,13.5,Loek-Van-Wely_vs_Viswanathan-Anand_2018.05.24.pgn
Anand,White,93,7,"Anand,-V._vs_Carlsen,-M._2015.06.19.pgn"
Anand,Black,59,14.5,Makarichev-Sergey_vs_Anand-Viswanathan_1986.__.__.pgn
Anand,Black,45,4.5,Huebner-Robert-Dr_vs_Anand-Viswanathan_1991.__.__.pgn
Anand,Black,86,0,"Kramnik,-V._vs_Anand,-V._2013.06.12.pgn"
Anand,Black,53,5,Wang-Hao_vs_Viswanathan-Anand_2017.12.30.pgn
Anand,White,65,1,Anand-Viswanathan_vs_Georgiev-Krum_1989.__.__.pgn
Anand,White,59,3.5,"Anand,-V._vs_Kramnik,-V._2009.03.22.pgn"
Anand,Black,104,2,Seirawan-Yasser_vs_Anand-Viswanathan_1993.__.__.pgn
Anand,White,119,11,Anand-Viswanathan_vs_Polgar-Judit_2003.__.__ (1).pgn
Anand,White,85,11.5,Anand-Viswanathan_vs_Illescas-Cordoba-Miguel_1997.__.__.pgn
Anand,Black,74,4.5,Drazic-Sinisa_vs_Anand-Viswanathan_2000.__.__.pgn
Anand,White,72,0,Viswanathan-Anand_vs_Vladimir-Kramnik_2018.01.20.pgn
Anand,Black,92,14.5,Anton-Demchenko_vs_Viswanathan-Anand_2017.12.29.pgn
Anand,White,67,7,Anand-Viswanathan_vs_Radjabov-Teimour_2006.08.17.pgn
Anand,Black,47,0,"Carlsen,-M._vs_Anand,-V._2016.12.30.pgn"
Anand,Black,133,7.5,Topalov-Veselin_vs_Anand-Viswanathan_2006.06.11.pgn
Anand,Black,60,1.5,"Shirov,-A._vs_Anand,-V._2008.02.15.pgn"
Anand,Black,43,1,Svidler-Peter_vs_Anand-Viswanathan_1999.__.__ (1).pgn
Anand,Black,62,0,"Kramnik,-V._vs_Anand,-V._2016.02.15.pgn"
Anand,Black,65,7,"Aronian,-L._vs_Anand,-V._2015.02.19.pgn"
Anand,White,40,1,"Anand,-V._vs_Grischuk,-A._2016.12.27.pgn"
Anand,Black,94,8.5,Kramnik-Vladimir_vs_Anand-Viswanathan_2004.08.01.pgn
Anand,White,101,12,Anand-Viswanathan_vs_Prasad-Devaki-V_1987.__.__.pgn
Anand,White,77,7.5,Anand-Viswanathan_vs_Quillan-Gary_1990.__.__.pgn
Anand,Black,38,1,Gelfand-Boris_vs_Anand-Viswanathan_2005.03.31.pgn
Anand,White,84,0,Anand-Viswanathan_vs_Mihalcisin-Adrian_1989.__.__.pgn
Anand,Black,67,0,Sokolov-Ivan_vs_Anand-Viswanathan_2002.__.__.pgn
Anand,White,99,3,Anand-Viswanathan_vs_Kramnik-Vladimir_1994.__.__.pgn
Anand,Black,93,1,Kamsky-Gata_vs_Anand-Viswanathan_2006.01.20.pgn
Anand,White,78,11.5,Anand-Viswanathan_vs_Radjabov-Teimour_2003.__.__ (1).pgn
Anand,White,119,12,Anand-Viswanathan_vs_Korchnoi-Viktor_1991.__.__.pgn
Anand,Black,54,7.5,Kasparov-Garry_vs_Anand-Viswanathan_1991.__.__ (1).pgn
Anand,Black,58,0,"Shirov,-A._vs_Anand,-V._2016.02.12.pgn"
Anand,Black,74,1,Korchnoi-Viktor_vs_Anand-Viswanathan_1992.__.__.pgn
Anand,Black,91,11.5,Aleksandr-Lenderman_vs_Viswanathan-Anand_2017.09.29.pgn
Anand,Black,89,9.5,Magnus-Carlsen_vs_Viswanathan-Anand_2018.06.02.pgn
Anand,Black,66,3.5,Hikaru-Nakamura_vs_Viswanathan-Anand_2018.06.15.pgn
Anand,Black,126,9,"Gelfand,-B._vs_Anand,-V._2012.05.30 (1).pgn"
Anand,Black,67,2.5,Shirov-Alexei_vs_Anand-Viswanathan_2000.__.__ (6).pgn
Anand,White,94,0,Anand-Viswanathan_vs_Short-Nigel-D_1994.__.__.pgn
Anand,White,67,1,Anand-Viswanathan_vs_Ahrens-Manuela_1993.__.__.pgn
Anand,White,95,1,"Anand,-V._vs_Carlsen,-M._2014.11.08.pgn"
Anand,White,78,8,Anand-Viswanathan_vs_Seirawan-Yasser_1992.__.__.pgn
Anand,White,116,2.5,"Anand,-V._vs_Gelfand,-B._2011.03.14.pgn"
Anand,White,103,4.5,"Anand,-V._vs_Shirov,-A._2016.02.14.pgn"
Anand,Black,42,11,Aronian-Levon_vs_Anand-Viswanathan_2006.03.29.pgn
Anand,White,115,18,Viswanathan-Anand_vs_Wesley-So_2018.08.14.pgn
Anand,White,23,0,Anand-Viswanathan_vs_Ivanchuk-Vassily_1990.__.__.pgn
Anand,Black,34,3.5,Gelfand-Boris_vs_Anand-Viswanathan_2000.__.__ (3).pgn
Anand,Black,148,16,"Aronian,-L._vs_Anand,-V._2009.08.01.pgn"
Anand,White,43,4.5,Anand-Viswanathan_vs_Schlierkamp-Ferdinand_1987.__.__.pgn
Anand,Black,78,16,Ljubojevic-Ljubomir_vs_Anand-Viswanathan_1992.__.__.pgn
Anand,White,80,14.5,"Anand,-V._vs_Gelfand,-B._2013.06.17.pgn"
Anand,Black,55,0,"Leko,-P._vs_Anand,-V._2008.03.18.pgn"
Anand,Black,61,12,"Kramnik,-V._vs_Anand,-V._2014.03.26.pgn"
Anand,Black,70,3.5,Al-Modiahki-Mohamad_vs_Anand-Viswanathan_2002.__.__.pgn
Anand,White,58,1,Anand-Viswanathan_vs_Lautier-Joel_1996.__.__ (1).pgn
Anand,Black,77,4.5,Gouliev-Namig_vs_Anand-Viswanathan_2005.10.28.pgn
Anand,Black,50,3.5,Christiansen-Larry-M_vs_Anand-Viswanathan_1993.__.__.pgn
Anand,Black,55,3.5,Kasparov-Garry_vs_Anand-Viswanathan_2000.__.__ (2).pgn
Anand,White,117,18.5,"Anand,-V._vs_Morozevich,-A._2007.02.21.pgn"
Anand,Black,60,17,"So,-W._vs_Anand,-V._2016.12.13.pgn"
Anand,Black,100,2,Sahu-Sekhar-Chandra_vs_Anand-Viswanathan_1987.__.__.pgn
Anand,Black,35,0,Adams-Michael_vs_Anand-Viswanathan_2004.01.22.pgn
Anand,White,77,4.5,"Anand,-V._vs_Carlsen,-M._2013.05.07.pgn"
Anand,White,65,0,Viswanathan-Anand_vs_Hou-Yifan_2018.01.26.pgn
Anand,White,82,2.5,Viswanathan-Anand_vs_Alexander-Grischuk_2018.06.14.pgn
Anand,Black,119,19.5,Piket-Jeroen_vs_Anand-Viswanathan_1998.__.__.pgn
Anand,Black,34,15,Svidler-Peter_vs_Anand-Viswanathan_1998.__.__ (3).pgn
Anand,Black,125,1,"Tiviakov,-S._vs_Anand,-V._2010.01.26.pgn"
Anand,White,128,19.5,Anand-Viswanathan_vs_Bareev-Evgeny_2005.03.26.pgn
Anand,Black,55,2.5,Ponomariov-Ruslan_vs_Anand-Viswanathan_2002.__.__ (1).pgn
Anand,White,58,1,Anand-Viswanathan_vs_Khalifman-Alexander_1999.__.__.pgn
Anand,White,137,5.5,Anand-Viswanathan_vs_Deshmukh-Anup_1992.__.__.pgn
Anand,White,75,7.5,"Anand,-V._vs_McShane,-L._2013.12.12.pgn"
Anand,White,53,0,"Anand,-V._vs_Leko,-P._2009.11.17.pgn"
Anand,Black,71,0,"Carlsen,-M._vs_Anand,-V._2009.11.11.pgn"
Anand,Black,135,1,Leko-Peter_vs_Anand-Viswanathan_2004.06.14.pgn
Anand,White,102,19.5,Anand-Viswanathan_vs_Grischuk-Alexander_2003.__.__ (1).pgn
Anand,White,103,4.5,Anand-Viswanathan_vs_Karpov-Anatoly_1992.__.__.pgn
Anand,Black,76,14.5,Lautier-Joel_vs_Anand-Viswanathan_1993.__.__.pgn
Anand,White,71,6.5,"Anand,-V._vs_Carlsen,-M._2015.09.01.pgn"
Anand,White,60,3.5,Anand-Viswanathan_vs_Gelfand-Boris_2004.06.13.pgn
